PersonToPositionID,PersonID,PositionID,KnessetNum,GovMinistryID,GovMinistryName,DutyDesc,FactionID,FactionName,GovernmentNum,CommitteeID,CommitteeName,StartDate,FinishDate,IsCurrent,LastUpdatedDate
11861,2647,42,11,,,,,,,343,החינוך והתרבות,1984-09-24 00:00:00,1988-11-19 00:00:00,False,2015-03-20 12:03:11
12035,2623,42,13,,,,,,,262,הכלכלה,1993-11-10 00:00:00,1996-06-17 00:00:00,False,2015-03-20 12:03:11
12036,2642,42,13,,,,,,,250,העליה והקליטה,1993-11-10 00:00:00,1996-06-17 00:00:00,False,2015-03-20 12:03:11
12706,557,42,13,,,,,,,254,המיוחדת למאבק בנגע בסמים,1992-07-28 00:00:00,1992-10-28 00:00:00,False,2015-03-20 12:03:11
12707,2421,66,13,,,,,,,250,העליה והקליטה,1992-08-03 00:00:00,1996-06-17 00:00:00,False,2015-03-20 12:03:11
12708,2623,42,13,,,,,,,319,הכספים,1992-08-03 00:00:00,1994-11-28 00:00:00,False,2015-03-20 12:03:11
12711,567,42,13,,,,,,,381,הכנסת,1992-07-28 00:00:00,1995-01-17 00:00:00,False,2015-03-20 12:03:11
2354,2142,43,3,,,,,,,,,1955-08-15 00:00:00,1959-11-30 00:00:00,False,2015-03-20 12:03:08
2355,2142,43,4,,,,,,,,,1959-11-30 00:00:00,1960-10-25 00:00:00,False,2015-03-20 12:03:08
2370,2144,43,7,,,,,,,,,1969-11-17 00:00:00,1974-01-21 00:00:00,False,2015-03-20 12:03:08
2372,2145,43,0,,,,,,,,,1948-06-03 00:00:00,1949-02-14 00:00:00,False,2015-03-20 12:03:08
2374,2145,43,3,,,,,,,,,1955-08-15 00:00:00,1959-11-30 00:00:00,False,2015-03-20 12:03:08
2375,2145,43,4,,,,,,,,,1959-11-30 00:00:00,1961-09-04 00:00:00,False,2015-03-20 12:03:08
2376,2145,43,5,,,,,,,,,1961-09-04 00:00:00,1965-11-22 00:00:00,False,2015-03-20 12:03:08
2377,2146,43,6,,,,,,,,,1965-11-22 00:00:00,1969-11-17 00:00:00,False,2015-03-20 12:03:08
2378,2146,43,7,,,,,,,,,1969-11-17 00:00:00,1974-01-21 00:00:00,False,2015-03-20 12:03:08
2379,2146,43,8,,,,,,,,,1974-01-21 00:00:00,1977-06-13 00:00:00,False,2015-03-20 12:03:08
2380,2146,43,12,,,,,,,,,1988-11-21 00:00:00,1992-07-13 00:00:00,False,2015-03-20 12:03:08
2381,2148,43,6,,,,,,,,,1968-12-23 00:00:00,1969-11-17 00:00:00,False,2015-03-20 12:03:08
10345,2423,42,2,,,,,,,369,החוקה חוק ומשפט,1951-09-18 00:00:00,1955-08-15 00:00:00,False,2015-03-20 12:03:11
17622,4405,66,20,,,,,,,954,הוועדה המשותפת לוועדת החוץ והביטחון ולוועדת הכספים לתקציב הביטחון,2015-07-15 00:00:00,2017-10-31 00:00:00,False,2017-11-02 11:34:23
10718,2248,42,4,,,,,,,323,הכספים,1959-12-01 00:00:00,1961-09-04 00:00:00,False,2015-03-20 12:03:11
10719,2313,42,4,,,,,,,323,הכספים,1959-12-01 00:00:00,1961-09-04 00:00:00,False,2015-03-20 12:03:11
1638,2560,43,13,,,,,,,,,1992-07-13 00:00:00,1996-06-17 00:00:00,False,2015-03-20 12:03:08
2382,2148,43,7,,,,,,,,,1969-12-15 00:00:00,1974-01-21 00:00:00,False,2015-03-20 12:03:08
10720,2349,42,4,,,,,,,323,הכספים,1959-12-01 00:00:00,1961-09-04 00:00:00,False,2015-03-20 12:03:11
12515,2403,42,11,,,,,,,248,העליה והקליטה,1984-09-24 00:00:00,1988-11-19 00:00:00,False,2015-03-20 12:03:11
14183,2608,42,11,,,,,,,379,הכנסת,1984-09-24 00:00:00,1988-07-25 00:00:00,False,2015-03-20 12:03:11
14589,526,41,18,,,,,,,706,"משותפת כספים וחוקה לדיון בהצ""ח התייעלות כלכלית ותקציב המדינה לשנים 2009 - 2010",2010-03-17 00:00:00,2013-02-05 00:00:00,False,2015-03-20 12:03:11
15906,4408,41,18,,,,,,,716,ועדת משנה לטיפול בקליטת עולים בפריפריה ובערים עתירות עולים,2010-10-18 00:00:00,2013-02-05 00:00:00,False,2015-03-20 12:03:11
2521,2192,43,15,,,,,,,,,1999-06-07 00:00:00,1999-11-17 00:00:00,False,2015-03-20 12:03:08
6550,490,54,16,,,,44,"ש""ס",,,,2003-02-17 00:00:00,2006-04-17 00:00:00,False,2015-03-20 12:03:09
3989,2280,39,2,9,החינוך,,,,6,,,1955-06-29 00:00:00,1955-11-03 00:00:00,False,2015-03-20 12:03:09
3990,2210,39,6,142,השיכון,,,,13,,,1966-01-12 00:00:00,1969-11-17 00:00:00,False,2015-03-20 12:03:09
6819,2400,54,1,,,,145,"הסתדרות נשים ציוניות ""ויצו""",,,,1949-02-14 00:00:00,1951-08-20 00:00:00,False,2015-03-20 12:03:09
3993,2220,39,3,19,הבריאות,,,,8,,,1958-01-07 00:00:00,1959-12-17 00:00:00,False,2015-03-20 12:03:09
4426,965,39,14,4,האוצר,,,,27,,,1998-12-18 00:00:00,1999-02-23 00:00:00,False,2015-03-20 12:03:09
4427,3259,39,2,13,המשפטים,,,,3,,,1952-06-25 00:00:00,1952-12-22 00:00:00,False,2015-03-20 12:03:09
11870,2275,42,12,,,,,,,296,הפנים ואיכות הסביבה,1989-01-23 00:00:00,1992-02-24 00:00:00,False,2015-03-20 12:03:11
14590,12958,42,18,,,,,,,706,"משותפת כספים וחוקה לדיון בהצ""ח התייעלות כלכלית ותקציב המדינה לשנים 2009 - 2010",2010-03-17 00:00:00,2013-02-05 00:00:00,False,2015-03-20 12:03:11
6820,2381,54,2,,,,147,מפלגת הפועלים המאוחדת,,,,1951-08-20 00:00:00,1955-08-15 00:00:00,False,2015-03-20 12:03:09
10725,2512,42,4,,,,,,,323,הכספים,1959-12-01 00:00:00,1961-09-04 00:00:00,False,2015-03-20 12:03:11
11871,2275,42,12,,,,,,,318,הכספים,1991-03-18 00:00:00,1992-07-13 00:00:00,False,2015-03-20 12:03:11
11872,442,42,12,,,,,,,318,הכספים,1992-02-24 00:00:00,1992-07-13 00:00:00,False,2015-03-20 12:03:11
11873,442,42,12,,,,,,,296,הפנים ואיכות הסביבה,1992-02-24 00:00:00,1992-07-13 00:00:00,False,2015-03-20 12:03:11
10726,2592,42,4,,,,,,,323,הכספים,1959-12-01 00:00:00,1961-09-04 00:00:00,False,2015-03-20 12:03:11
18166,30328,54,20,,,,910,"ש""ס",,,,2016-01-24 00:00:00,2017-09-19 00:00:00,False,2017-09-19 14:47:57
4428,3258,39,3,141,הדתות,,,,8,,,1958-12-03 00:00:00,1959-11-30 00:00:00,False,2015-03-20 12:03:09
4429,3258,39,4,141,הדתות,,,,9,,,1959-12-30 00:00:00,1961-09-04 00:00:00,False,2015-03-20 12:03:09
10727,2598,42,4,,,,,,,323,הכספים,1959-12-01 00:00:00,1961-09-04 00:00:00,False,2015-03-20 12:03:11
12037,2588,42,1,,,,,,,274,השירותים הציבוריים,1951-02-20 00:00:00,1951-08-20 00:00:00,False,2015-03-20 12:03:11
17507,4416,42,20,,,,,,,945,"הוועדה המשותפת לוועדת החוקה, חוק ומשפט, לוועדת הפנים והגנת הסביבה ולוועדת המדע והטכנולוגיה בהתאם לחוק הכללת אמצעי זיהוי ביומטריים ונתוני זיהוי ביומטריים במסמכי זיהוי ובמאגרי מידע, התש""ע–2009",2015-06-22 00:00:00,,True,2015-06-23 10:30:44
17510,2178,42,20,,,,,,,935,ועדת הפנים והגנת הסביבה,2015-03-31 00:00:00,2017-11-22 00:00:00,False,2017-11-23 13:11:05
17511,30062,42,20,,,,,,,935,ועדת הפנים והגנת הסביבה,2015-03-31 00:00:00,,True,2015-06-23 11:55:33
17512,11835,42,20,,,,,,,935,ועדת הפנים והגנת הסביבה,2015-03-31 00:00:00,2016-06-05 00:00:00,False,2016-06-06 11:16:27
17515,30084,42,20,,,,,,,927,הוועדה המיוחדת לפניות הציבור,2015-06-24 00:00:00,,True,2015-06-25 11:17:56
17516,448,66,20,,,,,,,927,הוועדה המיוחדת לפניות הציבור,2015-06-24 00:00:00,2016-06-08 00:00:00,False,2016-06-13 13:47:34
17517,1057,42,20,,,,,,,927,הוועדה המיוחדת לפניות הציבור,2015-06-24 00:00:00,,True,2015-06-30 13:23:28
17521,1057,41,20,,,,,,,927,הוועדה המיוחדת לפניות הציבור,2015-06-29 00:00:00,,True,2015-06-29 15:40:06
17531,23558,42,20,,,,,,,923,הוועדה המיוחדת למאבק בנגעי הסמים והאלכוהול,2015-06-24 00:00:00,,True,2015-06-30 13:06:35
17532,30102,66,20,,,,,,,923,הוועדה המיוחדת למאבק בנגעי הסמים והאלכוהול,2015-06-24 00:00:00,,True,2015-06-30 13:06:57
17533,30095,42,20,,,,,,,923,הוועדה המיוחדת למאבק בנגעי הסמים והאלכוהול,2015-06-24 00:00:00,2016-06-15 00:00:00,False,2016-06-16 14:13:05
17550,563,40,20,9,החינוך,,,,34,,,2015-05-19 00:00:00,2015-12-06 00:00:00,False,2015-12-08 15:27:42
17551,580,40,20,4,האוצר,,,,34,,,2015-05-19 00:00:00,,True,2015-07-05 09:32:30
18868,23534,42,20,,,,,,,2018,"הוועדה המשותפת לוועדת החוץ והביטחון ולוועדת הכספים לדיון בפרק ה', סעיף 57 (תקציב הגופים הביטחוניים) בהצעת חוק ההתייעלות הכלכלית ובהצעת חוק משק המדינה",2016-11-08 00:00:00,,True,2016-11-15 10:25:29
2383,2148,43,8,,,,,,,,,1974-03-10 00:00:00,1977-06-13 00:00:00,False,2015-03-20 12:03:08
2384,2149,43,1,,,,,,,,,1949-02-14 00:00:00,1951-08-20 00:00:00,False,2015-03-20 12:03:08
2385,2149,43,2,,,,,,,,,1951-08-20 00:00:00,1955-08-15 00:00:00,False,2015-03-20 12:03:08
2386,2150,43,3,,,,,,,,,1955-08-15 00:00:00,1959-11-30 00:00:00,False,2015-03-20 12:03:08
2390,2150,43,7,,,,,,,,,1969-11-17 00:00:00,1974-01-21 00:00:00,False,2015-03-20 12:03:08
2391,2150,43,8,,,,,,,,,1974-01-21 00:00:00,1977-06-13 00:00:00,False,2015-03-20 12:03:08
2392,2151,43,1,,,,,,,,,1949-02-14 00:00:00,1951-08-20 00:00:00,False,2015-03-20 12:03:08
2393,2152,43,7,,,,,,,,,1969-11-17 00:00:00,1974-01-21 00:00:00,False,2015-03-20 12:03:08
2394,2152,43,8,,,,,,,,,1974-01-21 00:00:00,1977-06-13 00:00:00,False,2015-03-20 12:03:08
2395,2152,43,10,,,,,,,,,1981-07-20 00:00:00,1984-08-13 00:00:00,False,2015-03-20 12:03:08
2398,2153,43,10,,,,,,,,,1981-07-20 00:00:00,1984-08-13 00:00:00,False,2015-03-20 12:03:08
2522,2193,43,10,,,,,,,,,1981-07-20 00:00:00,1984-08-13 00:00:00,False,2015-03-20 12:03:08
5247,860,54,13,,,,571,העבודה,,,,1992-07-13 00:00:00,1996-06-17 00:00:00,False,2015-03-20 12:03:09
12569,1065,42,13,,,,,,,381,הכנסת,1992-07-22 00:00:00,1992-08-04 00:00:00,False,2015-03-20 12:03:11
5489,462,54,14,,,,637,הליכוד-גשר-צומת,,,,1996-06-17 00:00:00,1999-02-23 00:00:00,False,2015-03-20 12:03:09
2425,2163,43,1,,,,,,,,,1949-02-14 00:00:00,1951-08-20 00:00:00,False,2015-03-20 12:03:08
14220,23591,42,19,,,,,,,913,ועדת המשנה לטיפול ולתקצוב נושא השמיטה,2014-06-16 00:00:00,2015-03-31 00:00:00,False,2015-03-20 12:03:11
2471,2178,43,13,,,,,,,,,1992-07-13 00:00:00,1996-06-17 00:00:00,False,2015-03-20 12:03:08
5490,2138,54,14,,,,637,הליכוד-גשר-צומת,,,,1996-06-17 00:00:00,1999-02-23 00:00:00,False,2015-03-20 12:03:09
5493,465,54,14,,,,637,הליכוד-גשר-צומת,,,,1996-06-17 00:00:00,1999-02-23 00:00:00,False,2015-03-20 12:03:09
7546,2257,54,7,,,,337,המערך,,,,1969-11-17 00:00:00,1974-01-21 00:00:00,False,2015-03-20 12:03:09
10773,2372,42,4,,,,,,,277,השירותים הציבוריים,1959-12-01 00:00:00,1960-07-10 00:00:00,False,2015-03-20 12:03:11
5248,2254,54,13,,,,571,העבודה,,,,1992-07-13 00:00:00,1996-06-17 00:00:00,False,2015-03-20 12:03:09
11874,2238,42,12,,,,,,,380,הכנסת,1989-01-24 00:00:00,1992-06-02 00:00:00,False,2015-03-20 12:03:11
11875,2238,42,12,,,,,,,236,החוץ והבטחון,1989-01-23 00:00:00,1990-10-16 00:00:00,False,2015-03-20 12:03:11
12038,2235,42,2,,,,,,,264,הכלכלה,1951-09-18 00:00:00,1955-08-15 00:00:00,False,2015-03-20 12:03:11
12039,2663,42,2,,,,,,,264,הכלכלה,1951-09-18 00:00:00,1955-08-15 00:00:00,False,2015-03-20 12:03:11
12044,2316,42,13,,,,,,,297,הפנים ואיכות הסביבה,1994-02-15 00:00:00,1996-03-10 00:00:00,False,2015-03-20 12:03:11
12045,2172,42,11,,,,,,,260,הכלכלה,1984-09-24 00:00:00,1985-12-02 00:00:00,False,2015-03-20 12:03:11
14594,6076,42,18,,,,,,,706,"משותפת כספים וחוקה לדיון בהצ""ח התייעלות כלכלית ותקציב המדינה לשנים 2009 - 2010",2010-03-17 00:00:00,2013-02-05 00:00:00,False,2015-03-20 12:03:11
10774,2374,42,4,,,,,,,277,השירותים הציבוריים,1959-12-01 00:00:00,1961-03-21 00:00:00,False,2015-03-20 12:03:11
10775,2406,42,4,,,,,,,277,השירותים הציבוריים,1959-12-01 00:00:00,1961-09-04 00:00:00,False,2015-03-20 12:03:11
10776,2411,42,4,,,,,,,277,השירותים הציבוריים,1959-12-01 00:00:00,1961-09-04 00:00:00,False,2015-03-20 12:03:11
10784,2136,66,5,,,,,,,242,החוץ והבטחון,1961-09-04 00:00:00,1965-11-22 00:00:00,False,2015-03-20 12:03:11
10785,2171,42,5,,,,,,,242,החוץ והבטחון,1961-09-04 00:00:00,1965-11-22 00:00:00,False,2015-03-20 12:03:11
2472,2178,43,14,,,,,,,,,1996-06-17 00:00:00,1999-06-07 00:00:00,False,2015-03-20 12:03:08
12046,2577,42,11,,,,,,,260,הכלכלה,1986-08-06 00:00:00,1986-11-12 00:00:00,False,2015-03-20 12:03:11
17673,560,70,20,,,,,,,,,2015-07-27 00:00:00,,True,2015-07-28 15:40:36
2475,2179,43,3,,,,,,,,,1955-08-15 00:00:00,1959-11-30 00:00:00,False,2015-03-20 12:03:08
2478,2179,43,6,,,,,,,,,1965-11-22 00:00:00,1969-11-17 00:00:00,False,2015-03-20 12:03:08
2480,2179,43,8,,,,,,,,,1974-01-21 00:00:00,1981-07-20 00:00:00,False,2015-03-20 12:03:08
2506,2187,43,10,,,,,,,,,1981-07-20 00:00:00,1984-08-13 00:00:00,False,2015-03-20 12:03:08
2517,2191,43,12,,,,,,,,,1988-11-21 00:00:00,1992-07-13 00:00:00,False,2015-03-20 12:03:08
2518,2192,43,12,,,,,,,,,1988-11-21 00:00:00,1992-07-13 00:00:00,False,2015-03-20 12:03:08
4430,2526,39,14,28,ראש הממשלה,,,,27,,,1999-01-20 00:00:00,1999-07-06 00:00:00,False,2015-03-20 12:03:09
17552,30061,66,20,,,,,,,945,"הוועדה המשותפת לוועדת החוקה, חוק ומשפט, לוועדת הפנים והגנת הסביבה ולוועדת המדע והטכנולוגיה בהתאם לחוק הכללת אמצעי זיהוי ביומטריים ונתוני זיהוי ביומטריים במסמכי זיהוי ובמאגרי מידע, התש""ע–2009",2015-07-06 00:00:00,,True,2015-07-07 08:34:08
14269,12941,67,18,,,,,,,653,הכספים,2009-05-04 00:00:00,2009-07-20 00:00:00,False,2015-03-20 12:03:11
17553,30058,42,20,,,,,,,945,"הוועדה המשותפת לוועדת החוקה, חוק ומשפט, לוועדת הפנים והגנת הסביבה ולוועדת המדע והטכנולוגיה בהתאם לחוק הכללת אמצעי זיהוי ביומטריים ונתוני זיהוי ביומטריים במסמכי זיהוי ובמאגרי מידע, התש""ע–2009",2015-07-06 00:00:00,2016-08-01 00:00:00,False,2017-02-19 13:07:22
18183,28513,42,20,,,,,,,980,הוועדה המיוחדת לדיון בהצעה לסדר-היום בנושא קשיים ברפורמה בשירות המדינה,2016-01-25 00:00:00,,True,2016-01-26 09:03:10
1642,2562,43,13,,,,,,,,,1992-07-13 00:00:00,1996-06-17 00:00:00,False,2015-03-20 12:03:08
5494,2276,54,14,,,,637,הליכוד-גשר-צומת,,,,1996-06-17 00:00:00,1999-02-23 00:00:00,False,2015-03-20 12:03:09
5342,549,54,13,,,,583,המפלגה הדמוקרטית הערבית,,,,1992-07-13 00:00:00,1996-06-17 00:00:00,False,2015-03-20 12:03:09
5495,466,54,14,,,,637,הליכוד-גשר-צומת,,,,1996-06-17 00:00:00,1999-02-23 00:00:00,False,2015-03-20 12:03:09
14595,4419,42,18,,,,,,,706,"משותפת כספים וחוקה לדיון בהצ""ח התייעלות כלכלית ותקציב המדינה לשנים 2009 - 2010",2010-03-17 00:00:00,2013-02-05 00:00:00,False,2015-03-20 12:03:11
5496,470,54,14,,,,637,הליכוד-גשר-צומת,,,,1996-06-17 00:00:00,1999-02-23 00:00:00,False,2015-03-20 12:03:09
5343,2286,54,13,,,,583,המפלגה הדמוקרטית הערבית,,,,1992-07-13 00:00:00,1996-06-17 00:00:00,False,2015-03-20 12:03:09
14598,1065,42,18,,,,,,,707,"ועדת האתיקה - יישום נוהל טיסות חה""כ במחלקת עסקים",2010-02-09 00:00:00,2011-03-25 00:00:00,False,2015-03-20 12:03:11
5346,2236,54,13,,,,585,מולדת,,,,1992-07-13 00:00:00,1995-07-24 00:00:00,False,2015-03-20 12:03:09
5497,536,54,14,,,,637,הליכוד-גשר-צומת,,,,1996-06-17 00:00:00,1999-02-23 00:00:00,False,2015-03-20 12:03:09
5498,471,54,14,,,,637,הליכוד-גשר-צומת,,,,1996-06-17 00:00:00,1999-02-23 00:00:00,False,2015-03-20 12:03:09
5499,2444,54,14,,,,637,הליכוד-גשר-צומת,,,,1996-06-17 00:00:00,1999-02-23 00:00:00,False,2015-03-20 12:03:09
7549,2521,54,7,,,,337,המערך,,,,1969-11-17 00:00:00,1971-09-01 00:00:00,False,2015-03-20 12:03:09
5501,472,54,14,,,,637,הליכוד-גשר-צומת,,,,1996-06-17 00:00:00,1999-02-23 00:00:00,False,2015-03-20 12:03:09
6697,2215,54,1,,,,105,מפלגת הפועלים המאוחדת,,,,1949-02-14 00:00:00,1951-08-20 00:00:00,False,2015-03-20 12:03:09
14599,1055,42,18,,,,,,,707,"ועדת האתיקה - יישום נוהל טיסות חה""כ במחלקת עסקים",2010-02-09 00:00:00,2013-02-05 00:00:00,False,2015-03-20 12:03:11
17554,30057,42,20,,,,,,,945,"הוועדה המשותפת לוועדת החוקה, חוק ומשפט, לוועדת הפנים והגנת הסביבה ולוועדת המדע והטכנולוגיה בהתאם לחוק הכללת אמצעי זיהוי ביומטריים ונתוני זיהוי ביומטריים במסמכי זיהוי ובמאגרי מידע, התש""ע–2009",2015-07-06 00:00:00,,True,2015-07-07 08:35:20
17555,23558,42,20,,,,,,,948,הוועדה המשותפת לוועדת הכספים ולוועדת הכנסת לתקציב הכנסת,2015-07-06 00:00:00,2016-05-30 00:00:00,False,2016-11-21 15:11:23
17558,30054,42,20,,,,,,,948,הוועדה המשותפת לוועדת הכספים ולוועדת הכנסת לתקציב הכנסת,2015-07-06 00:00:00,2015-12-03 00:00:00,False,2015-12-03 08:45:55
14602,4405,41,18,,,,,,,707,"ועדת האתיקה - יישום נוהל טיסות חה""כ במחלקת עסקים",2009-02-24 00:00:00,2013-02-05 00:00:00,False,2015-03-20 12:03:11
14888,503,42,18,,,,,,,681,ועדת משנה לתקנות שיוויון זכויות לאנשים עם מוגבלות,2009-07-13 00:00:00,2013-02-05 00:00:00,False,2015-03-20 12:03:11
2520,2192,43,14,,,,,,,,,1996-06-17 00:00:00,1999-06-07 00:00:00,False,2015-03-20 12:03:08
2523,2194,43,1,,,,,,,,,1949-02-14 00:00:00,1951-08-20 00:00:00,False,2015-03-20 12:03:08
7548,2520,54,7,,,,337,המערך,,,,1969-11-17 00:00:00,1974-01-21 00:00:00,False,2015-03-20 12:03:09
7550,2534,54,7,,,,337,המערך,,,,1969-11-17 00:00:00,1974-01-21 00:00:00,False,2015-03-20 12:03:09
10852,2219,42,5,,,,,,,385,הכנסת,1961-09-04 00:00:00,1962-08-28 00:00:00,False,2015-03-20 12:03:11
2524,2194,43,2,,,,,,,,,1951-08-20 00:00:00,1955-08-15 00:00:00,False,2015-03-20 12:03:08
10853,2224,42,5,,,,,,,385,הכנסת,1961-09-04 00:00:00,1965-11-22 00:00:00,False,2015-03-20 12:03:11
10855,2536,42,5,,,,,,,385,הכנסת,1961-09-04 00:00:00,1965-11-22 00:00:00,False,2015-03-20 12:03:11
10858,2607,66,5,,,,,,,385,הכנסת,1961-09-04 00:00:00,1965-11-22 00:00:00,False,2015-03-20 12:03:11
10859,2628,42,5,,,,,,,385,הכנסת,1961-09-04 00:00:00,1965-11-22 00:00:00,False,2015-03-20 12:03:11
10864,2260,42,5,,,,,,,385,הכנסת,1961-09-04 00:00:00,1965-11-22 00:00:00,False,2015-03-20 12:03:11
11512,442,42,14,,,,,,,368,החוקה חוק ומשפט,1998-12-09 00:00:00,1999-06-07 00:00:00,False,2015-03-20 12:03:11
11515,405,42,14,,,,,,,368,החוקה חוק ומשפט,1998-12-22 00:00:00,1999-06-07 00:00:00,False,2015-03-20 12:03:11
11519,2444,42,14,,,,,,,273,האתיקה,1996-06-17 00:00:00,1999-06-07 00:00:00,False,2015-03-20 12:03:11
11893,510,42,12,,,,,,,380,הכנסת,1989-08-02 00:00:00,1992-06-02 00:00:00,False,2015-03-20 12:03:11
11894,2475,42,12,,,,,,,357,לענייני ביקורת המדינה,1989-02-01 00:00:00,1990-01-30 00:00:00,False,2015-03-20 12:03:11
11895,2357,42,12,,,,,,,318,הכספים,1988-11-30 00:00:00,1992-07-13 00:00:00,False,2015-03-20 12:03:11
11896,2502,66,12,,,,,,,318,הכספים,1989-01-23 00:00:00,1991-03-18 00:00:00,False,2015-03-20 12:03:11
11897,2502,66,12,,,,,,,318,הכספים,1991-03-20 00:00:00,1991-07-23 00:00:00,False,2015-03-20 12:03:11
2550,2198,43,6,,,,,,,,,1965-11-22 00:00:00,1969-11-17 00:00:00,False,2015-03-20 12:03:08
2551,2198,43,7,,,,,,,,,1969-11-17 00:00:00,1970-05-27 00:00:00,False,2015-03-20 12:03:08
2557,2202,43,7,,,,,,,,,1971-04-04 00:00:00,1974-01-21 00:00:00,False,2015-03-20 12:03:08
2563,2203,43,6,,,,,,,,,1965-11-22 00:00:00,1969-11-17 00:00:00,False,2015-03-20 12:03:08
2565,2204,43,1,,,,,,,,,1949-02-14 00:00:00,1951-08-20 00:00:00,False,2015-03-20 12:03:08
2566,439,43,14,,,,,,,,,1996-06-17 00:00:00,1999-06-07 00:00:00,False,2015-03-20 12:03:08
2567,2206,43,6,,,,,,,,,1965-11-22 00:00:00,1969-11-17 00:00:00,False,2015-03-20 12:03:08
2568,2206,43,7,,,,,,,,,1969-11-17 00:00:00,1974-01-21 00:00:00,False,2015-03-20 12:03:08
12048,2267,42,11,,,,,,,379,הכנסת,1984-10-22 00:00:00,1985-02-26 00:00:00,False,2015-03-20 12:03:11
14603,12937,41,18,,,,,,,718,משותפת לכלכלה וחינוך לדיון בהצעת חוק רשות השידור,2010-11-30 00:00:00,2011-01-25 00:00:00,False,2015-03-20 12:03:11
15934,17630,67,18,,,,,,,652,הכנסת,2009-02-23 00:00:00,2012-12-03 00:00:00,False,2015-03-20 12:03:11
594,4295,43,17,,,,,,,,,2006-04-17 00:00:00,2009-02-24 00:00:00,False,2015-03-20 12:03:08
595,531,43,17,,,,,,,,,2006-04-17 00:00:00,2009-01-26 00:00:00,False,2015-03-20 12:03:08
1645,2563,43,11,,,,,,,,,1984-08-13 00:00:00,1988-11-21 00:00:00,False,2015-03-20 12:03:08
1646,2563,43,12,,,,,,,,,1988-11-21 00:00:00,1992-07-13 00:00:00,False,2015-03-20 12:03:08
1797,534,43,15,,,,,,,,,1999-06-07 00:00:00,2003-02-17 00:00:00,False,2015-03-20 12:03:08
5504,474,54,14,,,,637,הליכוד-גשר-צומת,,,,1996-06-17 00:00:00,1999-02-23 00:00:00,False,2015-03-20 12:03:09
5505,559,54,14,,,,637,הליכוד-גשר-צומת,,,,1996-06-17 00:00:00,1999-02-23 00:00:00,False,2015-03-20 12:03:09
2526,2194,43,4,,,,,,,,,1959-11-30 00:00:00,1961-09-04 00:00:00,False,2015-03-20 12:03:08
5506,862,54,14,,,,637,הליכוד-גשר-צומת,,,,1996-06-17 00:00:00,1999-02-23 00:00:00,False,2015-03-20 12:03:09
10878,2630,42,5,,,,,,,324,הכספים,1961-09-04 00:00:00,1965-11-22 00:00:00,False,2015-03-20 12:03:11
10879,2269,42,5,,,,,,,324,הכספים,1961-09-04 00:00:00,1965-11-22 00:00:00,False,2015-03-20 12:03:11
12665,2246,42,13,,,,,,,250,העליה והקליטה,1992-07-22 00:00:00,1996-06-17 00:00:00,False,2015-03-20 12:03:11
2527,2194,43,5,,,,,,,,,1961-09-04 00:00:00,1964-05-11 00:00:00,False,2015-03-20 12:03:08
2528,2194,43,7,,,,,,,,,1969-11-17 00:00:00,1974-01-21 00:00:00,False,2015-03-20 12:03:08
2529,2194,43,8,,,,,,,,,1974-01-21 00:00:00,1977-06-13 00:00:00,False,2015-03-20 12:03:08
3611,4298,39,17,28,ראש הממשלה,השר המופקד על ענייני הגמלאים,,,31,,,2006-05-04 00:00:00,2009-02-24 00:00:00,False,2015-03-20 12:03:09
4002,2223,39,2,24,"התעשיה, המסחר והתעסוקה",,,,5,,,1954-01-26 00:00:00,1955-06-29 00:00:00,False,2015-03-20 12:03:09
5508,479,54,14,,,,637,הליכוד-גשר-צומת,,,,1996-06-17 00:00:00,1999-02-23 00:00:00,False,2015-03-20 12:03:09
4495,2439,39,15,16,התחבורה התשתיות הלאומיות והבטיחות בדרכים,,,,28,,,2000-06-25 00:00:00,2001-03-07 00:00:00,False,2015-03-20 12:03:09
4496,545,39,15,19,הבריאות,,,,28,,,2000-08-15 00:00:00,2001-01-16 00:00:00,False,2015-03-20 12:03:09
11520,476,42,14,,,,,,,263,הכלכלה,1999-04-14 00:00:00,1999-06-07 00:00:00,False,2015-03-20 12:03:11
11523,1068,42,14,,,,,,,382,הכנסת,1999-04-19 00:00:00,1999-06-07 00:00:00,False,2015-03-20 12:03:11
5509,482,54,14,,,,637,הליכוד-גשר-צומת,,,,1996-06-17 00:00:00,1999-02-23 00:00:00,False,2015-03-20 12:03:09
12049,2213,42,11,,,,,,,317,הכספים,1984-10-22 00:00:00,1986-11-26 00:00:00,False,2015-03-20 12:03:11
5510,2672,54,14,,,,637,הליכוד-גשר-צומת,,,,1996-06-17 00:00:00,1999-02-23 00:00:00,False,2015-03-20 12:03:09
14604,445,42,18,,,,,,,673,ועדה משותפת בהתאם לחוק נכסים של נספי השואה,2010-11-22 00:00:00,2011-12-27 00:00:00,False,2015-03-20 12:03:11
16764,7736,42,18,,,,,,,657,"החוקה, חוק ומשפט",2009-07-08 00:00:00,2013-02-05 00:00:00,False,2015-03-20 12:03:11
5511,476,54,14,,,,637,הליכוד-גשר-צומת,,,,1996-09-01 00:00:00,1999-02-23 00:00:00,False,2015-03-20 12:03:09
16841,11835,42,19,,,,,,,870,"ועדה משותפת (חו""ב-חוקה) לבחינת הצורך להכריז על מצב חירום",2013-06-17 00:00:00,2015-03-31 00:00:00,False,2015-03-20 12:03:11
